localId,TalkerId,Type,SubType,IsSender,CreateTime,Status,StrContent,StrTime,Remark,NickName,Sender
14294,121,10000,0,0,1729735767,2,"""盛湛源""邀请""张博宇 Barry""加入了群聊",2024-10-24 10:09:27,,,
14303,121,10000,0,0,1729736079,2,"""郑从杰""邀请""Dora 张嘉仪""加入了群聊",2024-10-24 10:14:39,,,
14311,121,10000,0,0,1729736230,2,"""four.""邀请""bert""加入了群聊",2024-10-24 10:17:10,,,
14347,121,10000,0,0,1729736600,2,"""four.""邀请""一颗玉米""加入了群聊",2024-10-24 10:23:20,,,
14348,121,10000,0,0,1729736600,2,"""一颗玉米""与群里其他人都不是朋友关系，请注意隐私安全",2024-10-24 10:23:20,,,
14495,121,10000,0,0,1729738388,2,"""CC""邀请""Chica Young 🐰""加入了群聊",2024-10-24 10:53:08,,,
14502,121,10000,0,0,1729738409,2,"""岑思诺 26日签到""邀请""林一""加入了群聊",2024-10-24 10:53:29,,,
14504,121,10000,0,0,1729738411,2,"""CC""邀请""刘柯廷""加入了群聊",2024-10-24 10:53:31,,,
14508,121,10000,0,0,1729738444,2,"""刘海丰""邀请""黑色铆钉""加入了群聊",2024-10-24 10:54:04,,,
14511,121,10000,0,0,1729738448,2,"""林一""邀请""Joo""加入了群聊",2024-10-24 10:54:08,,,
14543,121,10000,0,0,1729738755,2,"""大雨""邀请""zhuxiaoxu""加入了群聊",2024-10-24 10:59:15,,,
14563,121,10000,0,0,1729738966,2,"""盛湛源""邀请""把拨片还给我""加入了群聊",2024-10-24 11:02:46,,,
14567,121,10000,0,0,1729739012,2,"""刘海丰""邀请""秋秋啾""加入了群聊",2024-10-24 11:03:32,,,
14570,121,10000,0,0,1729739036,2,"""自动华""邀请""hiloong""加入了群聊",2024-10-24 11:03:56,,,
14624,121,10000,0,0,1729739583,2,"""岑思诺 26日签到""邀请""Alpacaz""加入了群聊",2024-10-24 11:13:03,,,
14640,121,10000,0,0,1729739751,2,"""岑思诺 26日签到""邀请""Again""加入了群聊",2024-10-24 11:15:51,,,
14641,121,10000,0,0,1729739751,2,"""Again""与群里其他人都不是朋友关系，请注意隐私安全",2024-10-24 11:15:51,,,
14646,121,10000,0,0,1729739820,2,"""刘海丰""已启用“群聊邀请确认”，群成员需群主或群管理员确认才能邀请朋友进群。",2024-10-24 11:17:00,,,
14650,121,10000,0,0,1729739838,2,"""刘海丰""已恢复默认进群方式。",2024-10-24 11:17:18,,,
14652,121,10000,0,0,1729739889,2,"""CC""邀请""Xael""加入了群聊",2024-10-24 11:18:09,,,
14654,121,10000,0,0,1729739902,2,"""刘海丰""已启用“群聊邀请确认”，群成员需群主或群管理员确认才能邀请朋友进群。",2024-10-24 11:18:22,,,
14675,121,10000,0,0,1729740176,2,"""岑思诺 26日签到""邀请""于文浩""加入了群聊",2024-10-24 11:22:56,,,
14703,121,10000,0,0,1729740582,2,"""杨政昊 Harry,自动华,赚钱买鸡窝""被添加为群管理员",2024-10-24 11:29:42,,,
14722,121,10000,0,0,1729740887,2,"""刘海丰""邀请""Xingyu""加入了群聊",2024-10-24 11:34:47,,,
14735,121,10000,0,0,1729741056,2,"""刘海丰""邀请""Evan""加入了群聊",2024-10-24 11:37:36,,,
14738,121,10000,0,0,1729741146,2,"""霞大大""邀请""wangenius""加入了群聊",2024-10-24 11:39:06,,,
14767,121,10000,0,0,1729741321,2,"""霞大大""邀请""NH₄NO₃""加入了群聊",2024-10-24 11:42:01,,,
14768,121,10000,0,0,1729741321,2,"""NH₄NO₃""与群里其他人都不是朋友关系，请注意隐私安全",2024-10-24 11:42:01,,,
14771,121,10000,0,0,1729741350,2,"""霞大大""邀请""朱莉 Juliana Baños""加入了群聊",2024-10-24 11:42:30,,,
14797,121,1,0,0,1729741464,2,"组队/交友申请 大家好，我是秦一舟，北京工业大学软件工程本科在读。主要兴趣点在计算机体系结构，平常很喜欢关注各种独立产品，自己也在尝试制作，可以一起交流。
本次准备实现一个思考很久的产品，是一个全过程的自学小工具，有兴趣的朋友可以一起交流
爱好比较多，剧本杀，桌游，拳击，滑雪，徒步，电影。
本次赛事目前个人定位还是以产品角色为主。希望加入一个的团队，周末一起实现产品原型！",2024-10-24 11:44:24,0xDHStormh,0xDHStormh,wxid_1yi0t0q4fllf12
14801,121,1,0,0,1729741488,2,还有队伍缺人吗？，可以直接微信交流,2024-10-24 11:44:48,0xDHStormh,0xDHStormh,wxid_1yi0t0q4fllf12
14837,121,10000,0,0,1729741832,2,"""岑思诺 26日签到""邀请""河豚豚豚""加入了群聊",2024-10-24 11:50:32,,,
14896,121,10000,0,0,1729742478,2,"""霞大大""邀请""与乐""加入了群聊",2024-10-24 12:01:18,,,
14899,121,10000,0,0,1729742507,2,"""霞大大""邀请""April""加入了群聊",2024-10-24 12:01:47,,,
14906,121,10000,0,0,1729742863,2,"""霞大大""邀请""努尔哈哧""加入了群聊",2024-10-24 12:07:43,,,
14920,121,10000,0,0,1729743414,2,"""霞大大""邀请""帆""加入了群聊",2024-10-24 12:16:54,,,
14926,121,10000,0,0,1729743507,2,"""岑思诺 26日签到""邀请""米""加入了群聊",2024-10-24 12:18:27,,,
14942,121,10000,0,0,1729744386,2,"""赚钱买鸡窝""邀请""Jaby孙佳鹏""加入了群聊",2024-10-24 12:33:06,,,
14960,121,10000,0,0,1729744716,2,"""赚钱买鸡窝""邀请""张诗莹Hedy""加入了群聊",2024-10-24 12:38:36,,,
14999,121,10000,0,0,1729745422,2,"""刘海丰""邀请""JackLuo""加入了群聊",2024-10-24 12:50:22,,,
15002,121,10000,0,0,1729745436,2,"""刘海丰""邀请""飞奔的日耳曼""加入了群聊",2024-10-24 12:50:36,,,
15023,121,10000,0,0,1729745863,2,"""帆""邀请""孟""加入了群聊",2024-10-24 12:57:43,,,
15024,121,10000,0,0,1729745863,2,"""孟""与群里其他人都不是朋友关系，请注意隐私安全",2024-10-24 12:57:43,,,
15025,121,10000,0,0,1729745912,2,"""岑思诺 26日签到""邀请""谷同群""加入了群聊",2024-10-24 12:58:32,,,
15026,121,10000,0,0,1729745950,2,"""赚钱买鸡窝""邀请""王瑞""加入了群聊",2024-10-24 12:59:10,,,
15137,121,10000,0,0,1729747693,2,"""赚钱买鸡窝""邀请""T""加入了群聊",2024-10-24 13:28:13,,,
15242,121,10000,0,0,1729750170,2,"""自动华""邀请""fay""加入了群聊",2024-10-24 14:09:30,,,
15249,121,10000,0,0,1729750293,2,"""自动华""邀请""Infinite""加入了群聊",2024-10-24 14:11:33,,,
15270,121,10000,0,0,1729750697,2,"""赚钱买鸡窝""邀请""沐yang""加入了群聊",2024-10-24 14:18:17,,,
15271,121,10000,0,0,1729750697,2,"""沐yang""与群里其他人都不是朋友关系，请注意隐私安全",2024-10-24 14:18:17,,,
15309,121,1,0,0,1729751732,2,还有队伍缺人或者需要组队的朋友吗？我队友有事来不了了，可以直接加我微信交流组队事宜,2024-10-24 14:35:32,0xDHStormh,0xDHStormh,wxid_1yi0t0q4fllf12
15404,121,10000,0,0,1729752630,2,"""自动华""邀请""松风""加入了群聊",2024-10-24 14:50:30,,,
15420,121,10000,0,0,1729752722,2,"""赚钱买鸡窝""邀请""李卓骐""加入了群聊",2024-10-24 14:52:02,,,
15421,121,10000,0,0,1729752725,2,"""赚钱买鸡窝""邀请""AAA开盒啦🥂💫🧊""加入了群聊",2024-10-24 14:52:05,,,
15598,121,10000,0,0,1729754542,2,"""刘海丰""邀请""养只小羊""加入了群聊",2024-10-24 15:22:22,,,
15642,121,10000,0,0,1729755000,2,"""刘海丰""邀请""ss""加入了群聊",2024-10-24 15:30:00,,,
15704,121,1,0,0,1729755701,2,"为了保证后续算力等资源的按时发放，请组好队的朋友务必于今天下午4:20前完成组队名单填写！！！
https://k13xsdto3w1.feishu.cn/wiki/Mca1wZVnMiudx5k9tVBczK5incc?base_hp_from=larktab&table=tblSGegiujeQVrnx&view=vewP5i9HRj",2024-10-24 15:41:41,小雨,赚钱买鸡窝,wxid_d85zvlscu2x111
15706,121,1,0,0,1729755732,2,还没有完成组队但是需要算力资源的朋友请私聊我～,2024-10-24 15:42:12,小雨,赚钱买鸡窝,wxid_d85zvlscu2x111
15719,121,10000,0,0,1729755845,2,"""赚钱买鸡窝""邀请""qianwen""加入了群聊",2024-10-24 15:44:05,,,
15726,121,10000,0,0,1729755931,2,"""盛湛源""邀请""长风其喵（低性能AI版）""加入了群聊",2024-10-24 15:45:31,,,
15727,121,10000,0,0,1729755931,2,"""长风其喵（低性能AI版）""与群里其他人都不是朋友关系，请注意隐私安全",2024-10-24 15:45:31,,,
15741,121,10000,0,0,1729756218,2,"""盛湛源""邀请""uminomukou""加入了群聊",2024-10-24 15:50:18,,,
15745,121,10000,0,0,1729756430,2,"""岑思诺 26日签到""邀请""亚云""加入了群聊",2024-10-24 15:53:50,,,
15777,121,1,0,0,1729756807,2,大家好，我们团队主要关注AI与运动健康的结合，团队成员有来自清华计算机学院、中国科学院的技术开发人员以及来自北大光华的商业与运营人员，现想要拉一位懂设计或前端开发的成员，有哪位朋友还没有组队的，感兴趣的，可以联系我,2024-10-24 16:00:07,养只小羊,养只小羊,wxid_o9q7bhn86ftu22
15794,121,1,0,0,1729757471,2,"为了保证后续算力等资源的按时发放，请组好队的朋友务必于今天下午4:20前完成组队名单填写！！！
https://k13xsdto3w1.feishu.cn/wiki/Mca1wZVnMiudx5k9tVBczK5incc?base_hp_from=larktab&table=tblSGegiujeQVrnx&view=vewP5i9HRj",2024-10-24 16:11:11,小雨,赚钱买鸡窝,wxid_d85zvlscu2x111
15795,121,1,0,0,1729757472,2,还没有完成组队但是需要算力资源的朋友请私聊我～,2024-10-24 16:11:12,小雨,赚钱买鸡窝,wxid_d85zvlscu2x111
15868,121,1,0,0,1729758690,2,@所有人 最后一遍收集了~,2024-10-24 16:31:30,小雨,赚钱买鸡窝,wxid_d85zvlscu2x111
15878,121,1,0,0,1729758796,2,4:35截止,2024-10-24 16:33:16,刘海丰,守夜人,wxid_tj0jf8u4kzbc22
15882,121,1,0,0,1729758906,2,"Hello海丰~
参赛的团队需要无问芯穹API和算力的，辛苦提供下信息~

1、注册：https://cloud.infini-ai.com
2、需提供：
- 注册的手机号：
- 租户ID：点击头像，复制租户ID（te开头的id）
- APIKEY：https://cloud.infini-ai.com/genstudio/secret/key
- 显卡选择（配置存储）：选4090（24G）还是A100（40G）？",2024-10-24 16:35:06,刘海丰,守夜人,wxid_tj0jf8u4kzbc22
15884,121,1,0,0,1729758951,2,@所有人 需要无问api与算力的团队请尽快注册,2024-10-24 16:35:51,刘海丰,守夜人,wxid_tj0jf8u4kzbc22
15886,121,10000,0,0,1729758967,2,"<revokemsg>""米"" 撤回了一条消息</revokemsg>",2024-10-24 16:36:07,米,米,wxid_7aol8jftomoq21
15889,121,1,0,0,1729759021,2,"大家好，我们团队主要关注
💬数字健康宠物伴侣：针对长时间坐姿办公人群的AI宠物互动式健康促进应用。
👥团队成员来自清华计算机和中央美术学院设计学院。目前缺少一个前端开发的成员。有哪位朋友还没有组队的，感兴趣的，可以联系我",2024-10-24 16:37:01,米,米,wxid_7aol8jftomoq21
15896,121,1,0,0,1729759210,2,"@所有人 嗯嗯 理解。我们这边其实跟无问蛮像的，我们是纯API的平台，所以Tokens资源包的发放也类似：

1. 团队里需要使用API的同学都需要注册Bigmodel的开放平台
2. 主办方搜集每个人【手机号】
3. 智谱下发给已经注册的手机号进行资源包发放",2024-10-24 16:40:10,刘海丰,守夜人,wxid_tj0jf8u4kzbc22
15897,121,1,0,0,1729759246,2,同样，需要智谱api的参赛者也需要注册智谱ai,2024-10-24 16:40:46,刘海丰,守夜人,wxid_tj0jf8u4kzbc22
15917,121,10000,0,0,1729759744,2,"""霞大大""邀请""盼盼""加入了群聊",2024-10-24 16:49:04,,,
15929,121,49,57,0,1729760396,2,,2024-10-24 16:59:56,白华君OldWhitE,白华君OldWhitE,a34106611
15930,121,1,0,0,1729760486,2,稍等，马上会发布群公告,2024-10-24 17:01:26,刘海丰,守夜人,wxid_tj0jf8u4kzbc22
15958,121,10000,0,0,1729761408,2,"""Jaby孙佳鹏""邀请""cato""加入了群聊",2024-10-24 17:16:48,,,
16179,121,10000,0,0,1729765538,2,"""four.""邀请""Jack""加入了群聊",2024-10-24 18:25:38,,,
16334,121,10000,0,0,1729768182,2,"""four.""邀请""👊""加入了群聊",2024-10-24 19:09:42,,,
16344,121,10000,0,0,1729771676,2,"<revokemsg>""刘海丰"" 撤回了一条消息</revokemsg>",2024-10-24 20:07:56,,,
16385,121,1,0,0,1729779752,2,@所有人 晚12:00截止提交算力api申请，请组内同学相互转告,2024-10-24 22:22:32,刘海丰,守夜人,wxid_tj0jf8u4kzbc22
16386,121,10000,0,0,1729779978,2,"""自动华""邀请""时间旅行波🌱""加入了群聊",2024-10-24 22:26:18,,,
16399,121,10000,0,0,1729780269,2,"""four.""邀请""金鳞""加入了群聊",2024-10-24 22:31:09,,,
16413,121,1,0,0,1729781052,2,aws目前中国区域账号仅支持企业注册，我们注册时的公司名称写什么呢,2024-10-24 22:44:12,JImmy,JImmy,wxid_0t7ew5f4jv3722
16415,121,3,0,0,1729781102,11,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""1ae2e1eb6a9718d2ed11d2b9e8cf487b"" encryver=""1"" cdnthumbaeskey=""1ae2e1eb6a9718d2ed11d2b9e8cf487b"" cdnthumburl=""3052020100044b304902010002044c67dd4a02033d11fd0204556166b40204671a5d6e042431306232643136322d646235322d346666352d383761622d6261393334313932613062370204051418020201000400"" cdnthumblength=""7621"" cdnthumbheight=""67"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3052020100044b304902010002044c67dd4a02033d11fd0204556166b40204671a5d6e042431306232643136322d646235322d346666352d383761622d6261393334313932613062370204051418020201000400"" length=""47220"" md5=""ac1d8273baa8a89207f22b0915f9e9a9"" />
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2024-10-24 22:45:02,JImmy,JImmy,wxid_0t7ew5f4jv3722
16416,121,1,0,0,1729781130,2,稍等，我邀请一下aws这边的负责人为大家解答一下～,2024-10-24 22:45:30,小雨,赚钱买鸡窝,wxid_d85zvlscu2x111
16417,121,1,0,0,1729781144,2,好的谢谢,2024-10-24 22:45:44,JImmy,JImmy,wxid_0t7ew5f4jv3722
16422,121,1,0,0,1729781253,2,之前那边负责人给到的建议是可以注册海外区域账号～,2024-10-24 22:47:33,小雨,赚钱买鸡窝,wxid_d85zvlscu2x111
16423,121,1,0,0,1729781271,2,好的好的,2024-10-24 22:47:51,JImmy,JImmy,wxid_0t7ew5f4jv3722
16424,121,3,0,0,1729781275,11,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""75827650d51d7c768318a388eccb65a7"" encryver=""1"" cdnthumbaeskey=""75827650d51d7c768318a388eccb65a7"" cdnthumburl=""3057020100044b30490201000204025bcf7c02032f4fb90204680c1d790204671a5c01042434373338373332612d636463392d346334342d616531352d6433373537656631646232650204051818020201000405004c4e6100"" cdnthumblength=""8123"" cdnthumbheight=""62"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b30490201000204025bcf7c02032f4fb90204680c1d790204671a5c01042434373338373332612d636463392d346334342d616531352d6433373537656631646232650204051818020201000405004c4e6100"" length=""45154"" md5=""525db9873ab1fad7f9ff777bb44b5417"" />
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2024-10-24 22:47:55,刘飞,Figo,wxid_oejb5tvjmwnu22
16426,121,49,57,0,1729781290,2,,2024-10-24 22:48:10,刘飞,Figo,wxid_oejb5tvjmwnu22
16427,121,1,0,0,1729781320,2,🙋‍♂️不好意思大家，进群晚了，请问哪位有保存周末的赛程安排和组队规则，可以再分享一下嘛？谢谢啦！,2024-10-24 22:48:40,时间旅行波🌱,时间旅行波🌱,wxid_bolg8im8kqsk11
16428,121,49,57,0,1729781325,2,,2024-10-24 22:48:45,JImmy,JImmy,wxid_0t7ew5f4jv3722
16429,121,1,0,0,1729781337,2,可以不填写～,2024-10-24 22:48:57,小雨,赚钱买鸡窝,wxid_d85zvlscu2x111
16430,121,49,57,0,1729781344,2,,2024-10-24 22:49:04,小雨,赚钱买鸡窝,wxid_d85zvlscu2x111
16445,121,10000,0,0,1729782139,2,"""小雨""邀请""喵呜酱""加入了群聊",2024-10-24 23:02:19,,,
16449,121,49,87,0,1729782195,2,,2024-10-24 23:03:15,刘海丰,守夜人,wxid_tj0jf8u4kzbc22
16466,121,1,0,0,1729783134,2,@所有人 我们已经为所有外校同学开通了入校权限，请刷身份证入校；明天晚上19:00-21:00在清华大学建华楼LG-13将开展线下组队活动，我们会为大家准备一些娱乐活动，欢迎还未组队的朋友们或者想要和其他参赛者交流的同学来线下！我们明晚19:00会准时在线下以及通知群内公布赛题，希望大家及时关注,2024-10-24 23:18:54,刘海丰,守夜人,wxid_tj0jf8u4kzbc22
16467,121,10000,0,1,1729783144,2,"""<a href=""weixin://link_profile username=wxid_tj0jf8u4kzbc22"">刘海丰</a>""置顶了一条消息",2024-10-24 23:19:04,大模型黑客松赛事通知群,大模型黑客松赛事通知群,43798621609@chatroom
16477,121,1,0,0,1729784455,2,@喵呜酱 姐姐是aws这边的负责人～,2024-10-24 23:40:55,小雨,赚钱买鸡窝,wxid_d85zvlscu2x111
16478,121,49,19,0,1729784456,2,,2024-10-24 23:40:56,小雨,赚钱买鸡窝,wxid_d85zvlscu2x111
16479,121,1,0,0,1729784476,2,用edu了,2024-10-24 23:41:16,李卓骐,李卓骐,wxid_0bmvcc3wfu1f22
16480,121,1,0,0,1729784477,2,怪不得,2024-10-24 23:41:17,李卓骐,李卓骐,wxid_0bmvcc3wfu1f22
16497,121,10000,0,0,1729786042,2,"""金鳞""邀请""夏雪冬雨""加入了群聊",2024-10-25 00:07:22,,,
16730,121,10000,0,0,1729817061,2,"""帆""邀请""95""加入了群聊",2024-10-25 08:44:21,,,
17353,121,1,0,0,1729825501,2,"15693699631
13122962771
13681116433
17812185508
13389690312
18976261856
18810685930",2024-10-25 11:05:01,刘海丰,守夜人,wxid_tj0jf8u4kzbc22
17354,121,1,0,0,1729825502,2,请这几个团队重新私信我提供无问apikey，注意复制图中的apikey，之前提交的信息不对,2024-10-25 11:05:02,刘海丰,守夜人,wxid_tj0jf8u4kzbc22
17355,121,3,0,0,1729825502,2,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""f2492fb1abc5dad22ea5e66e753dbef6"" encryver=""1"" cdnthumbaeskey=""f2492fb1abc5dad22ea5e66e753dbef6"" cdnthumburl=""3057020100044b304902010002047307c9b902032f4f560204e67ac2dc0204671b0925042466663638653963622d613331642d346565302d623134342d3535336163333538346161370204051818020201000405004c51e600"" cdnthumblength=""6180"" cdnthumbheight=""126"" cdnthumbwidth=""224"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b304902010002047307c9b902032f4f560204e67ac2dc0204671b0925042466663638653963622d613331642d346565302d623134342d3535336163333538346161370204051818020201000405004c51e600"" length=""31308"" md5=""bb416ac697c818791bb854c664e4cd0e"" hevc_mid_size=""31308"" />
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2024-10-25 11:05:02,刘海丰,守夜人,wxid_tj0jf8u4kzbc22
17952,121,3,0,0,1729836515,11,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""a9d3dc3df08f75dbdca04f02110bb2f3"" encryver=""1"" cdnthumbaeskey=""a9d3dc3df08f75dbdca04f02110bb2f3"" cdnthumburl=""3052020100044b304902010002044c67dd4a02033d11fd020428ab6db40204671b35d5042463346331663361662d373739362d346431352d393538322d6638643333386166383838370204051418020201000400"" cdnthumblength=""10603"" cdnthumbheight=""67"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3052020100044b304902010002044c67dd4a02033d11fd020428ab6db40204671b35d5042463346331663361662d373739362d346431352d393538322d6638643333386166383838370204051418020201000400"" length=""32750"" md5=""e882ec3fb2dae72120e443dac368d591"" />
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2024-10-25 14:08:35,JImmy,JImmy,wxid_0t7ew5f4jv3722
17955,121,1,0,0,1729836524,2,请问这两个群有什么差别呢,2024-10-25 14:08:44,JImmy,JImmy,wxid_0t7ew5f4jv3722
17958,121,10000,0,0,1729836636,2,"""刘海丰""邀请""Caroline | 赖韵洁""加入了群聊",2024-10-25 14:10:36,,,
17974,121,49,57,0,1729836883,2,,2024-10-25 14:14:43,刘海丰,守夜人,wxid_tj0jf8u4kzbc22
17975,121,1,0,0,1729836931,2,好的谢谢,2024-10-25 14:15:31,JImmy,JImmy,wxid_0t7ew5f4jv3722
18004,121,10000,0,0,1729837183,2,"""Yang.""邀请""恒_""加入了群聊",2024-10-25 14:19:43,,,
18005,121,10000,0,0,1729837198,2,"""Yang.""邀请""沈阳""加入了群聊",2024-10-25 14:19:58,,,
18006,121,10000,0,0,1729837207,2,"""Yang.""邀请""wangxs""加入了群聊",2024-10-25 14:20:07,,,
18007,121,10000,0,0,1729837215,2,"""Yang.""邀请""元""加入了群聊",2024-10-25 14:20:15,,,
18010,121,10000,0,0,1729837231,2,"""Yang.""邀请""Em""加入了群聊",2024-10-25 14:20:31,,,
18016,121,10000,0,0,1729837540,2,"""Yang.""邀请""Hebe☔️여니""加入了群聊",2024-10-25 14:25:40,,,
18017,121,10000,0,0,1729837614,2,"""Yang.""邀请""EFI""加入了群聊",2024-10-25 14:26:54,,,
18030,121,10000,0,0,1729838271,2,"""Yang.""邀请""正梅""加入了群聊",2024-10-25 14:37:51,,,
18181,121,1,0,0,1729839580,2,"各位黑客松的同学们大家好，我是智谱API平台的运营负责人 Caroline 赖韵洁, 看到了很多熟悉的名字~ 很期待明天大家的精彩表现！

作为比赛支持方，我们和无问芯穹❤️一起全力保障大家的Tokens子弹~ 目前已经给到20个团队提交的智谱BigModel开放平台的手机号下发如下资源包：

1. Tokens 推理：1个亿Tokens通用资源包
2. 生成多模态（生成图片/视频) 推理：300次按次生成通用资源包
3. 模型微调 & 微调后推理：3000万 微调Tokens + 3000万公有云Lora微调推理

目前只有三个账号调用过，辛苦各队今晚一定调试跑通调用逻辑！ 如果有特殊需求（例如1亿今晚测试就做完了┓( ´∀` )┏）可以找我领取加油包💪🏻

资源包到账查看地址：https://open.bigmodel.cn/finance/resourcepack 
接口文档：https://open.bigmodel.cn/dev/api/normal-model/glm-4
开放平台知识库（包含API新手指南）：https://zhipu-ai.feishu.cn/wiki/NGJswsSg0ipnIykqrrXcMXSCnbd?fromScene=spaceOverview",2024-10-25 14:59:40,Caroline | 赖韵洁-智谱开放平台,Caroline | 赖韵洁,wxid_2j93ge1vosci12
18186,121,1,0,0,1729839595,2,辛苦 海丰帮我at下大家，期待 (*❦ω❦),2024-10-25 14:59:55,Caroline | 赖韵洁-智谱开放平台,Caroline | 赖韵洁,wxid_2j93ge1vosci12
18188,121,1,0,0,1729839603,2,@所有人 ,2024-10-25 15:00:03,小雨,赚钱买鸡窝,wxid_d85zvlscu2x111
18193,121,1,0,0,1729839654,2,[抱拳],2024-10-25 15:00:54,Caroline | 赖韵洁-智谱开放平台,Caroline | 赖韵洁,wxid_2j93ge1vosci12
18285,121,1,0,0,1729840405,2,大家好，我们队目前有两个开发同学，在找1-2人一起参赛！我们二位是计算机系大四同学，有使用大模型app，前后端、VR/XR开发经验，希望可以找到同学周六一起create有意义的项目！欢迎前后端和产品设计同学联系，期待今晚跟大家见面~,2024-10-25 15:13:25,正梅,正梅,wxid_zjponcrykag622
18328,121,1,0,0,1729840934,2,还没有组队的同学可以今晚破冰组队后拿到资源吗？记得群里好像说过会预留一些账号,2024-10-25 15:22:14,Yang_,Yang.,wxid_4haufds65iq911
18356,121,1,0,0,1729841193,2,可以的,2024-10-25 15:26:33,刘海丰,守夜人,wxid_tj0jf8u4kzbc22
18358,121,1,0,0,1729841198,2,会留账号,2024-10-25 15:26:38,刘海丰,守夜人,wxid_tj0jf8u4kzbc22
18361,121,1,0,0,1729841215,2,好嘞,2024-10-25 15:26:55,Yang_,Yang.,wxid_4haufds65iq911
18440,121,10000,0,0,1729842559,2,"""刘海丰""邀请""王雅芳""加入了群聊",2024-10-25 15:49:19,,,
18564,121,1,0,0,1729845033,2,"@所有人 我们已经为所有外校同学开通了入校权限，请刷身份证入校；

晚19:00-21:00在清华大学建华楼LG-13将开展线下组队活动，建议还未组成队伍的同学都过来
我们会为大家准备一些娱乐活动，也欢迎想要和其他参赛者交流的同学来线下！我们19:00会准时在线下以及通知群内公布赛题，希望大家及时关注",2024-10-25 16:30:33,刘海丰,守夜人,wxid_tj0jf8u4kzbc22
18581,121,1,0,0,1729845519,2,我们团队目前3人，包括软件技术开发、产品设计，还可以有1~2位加入，欢迎对AI4S方向感兴趣的朋友联系😄,2024-10-25 16:38:39,廖洋_Younge,廖洋 Younge,wxid_vwa42wsayq7y21
18596,121,49,57,0,1729845668,2,,2024-10-25 16:41:08,杨政昊_Harry,杨政昊 Harry,wxid_vsv9ecdzddrf22
